,JAN,SHOSINM,KANSU,ITMCD,DAIGENRECD,CHUGENRECD,SHOGENRECD,SIKIRIBANCD,ITMNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,CHOSHANM,SHPNSHACD,SHPNSHANM,SAKUHINCD,SAKUHINNM,SOSHONM,HATUBAIYMD,ANNUAL_SALES,SUBLABEL,SERIESNM,SERIESNM_shoshi,SERIESNM_sikiriban,SERIESNM_sosho,SERIESNM_sublabel,seriesnm_candidate_shoshi,seriesnm_candidate_sikiriban,seriesnm_candidate_sosho,seriesnm_candidate_sublabel
195,9784046321824,星のカービィ　まんぷく、まんまる、グルメフェス！,,1076,16,55,1,15,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,高瀬美恵,4,ＫＡＤＯＫＡＷＡ,43345582,星のカービィ　ディスカバリー,角川つばさ文庫,20221214,23239,,,星のカービィ,,,,星のカービィ,角川まんが学習シリーズ,角川まんが学習シリーズ,
196,9784309629315,人類の物語　Ｕｎｓｔｏｐｐａｂｌｅ　Ｕｓ　ヒトはこうして地球の支配者になった,,1076,16,71,1,47,書籍,児童書,学習百科,学習百科,歴史（読みもの）,ユヴァル・ノア・ハラリ,309,河出書房新社,43369411,人類の物語　Ｕｎｓｔｏｐｐａｂｌｅ　Ｕｓ　ヒトはこうして地球の支配者になった,,20221124,3907,Unstoppable Us,,,,,,,,,
197,9784593104086,でるでる！おばけちゃん,,1076,16,11,2,1,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,ひらぎみつえ,593,ほるぷ出版,43386478,でるでる！おばけちゃん,あかちゃんがよろこぶしかけえほん,20230224,2563,,,,,あかちゃんがよろこぶしかけえほん,,あかちゃんがよろこぶしかけえほん,,あかちゃんがよろこぶしかけえほん,
198,9784046321732,本当はこわい話　明かされる真実、君は気づけた？,１０,1076,16,55,1,15,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,小林丸々,4,ＫＡＤＯＫＡＷＡ,42960710,本当はこわい話,角川つばさ文庫,20230112,2072,,,本当はこわい話,,,,本当はこわい話,角川まんが学習シリーズ,角川まんが学習シリーズ,
199,9784410142291,数学重要問題集ー数学１・２・３・Ａ・Ｂ（理系）　実戦２０２３,,1076,19,31,11,21,書籍,学習参考書,高校学参,数学,数学Ⅲ,数研出版編集部,410,数研出版,43363349,数学重要問題集ー数学１・２・３・Ａ・Ｂ（理系）　実戦２０２３,,20221104,1212,,,,,,,チャート式問題集シリーズ,,,
200,9784087901085,鬼滅の刃　キメツ学園！　全集中ドリル　炎の呼吸編,,1076,16,71,1,8,書籍,児童書,学習百科,学習百科,その他教科,吾峠呼世晴,8,集英社,43400630,鬼滅の刃　キメツ学園！　全集中ドリル　炎の呼吸編,,20230317,3640,鬼滅の刃 キメツ学園！全集中ドリル,,,,,,鬼滅の刃　ノベライズ,,,鬼滅の刃　ノベライズ
201,9784092314467,小説映画ドラえもんのび太と空の理想郷,,1076,16,55,1,19,書籍,児童書,児童文庫,児童文庫,小学館ジュニア文庫,藤子・Ｆ・不二雄,9,小学館,43398271,小説映画ドラえもんのび太と空の理想郷,小学館ジュニア文庫,20230203,13815,小学館ジュニア文庫,,ドラえもん,,,,映画ドラえもん,小学館の図鑑ＮＥＯのクラフトぶっく,小学館の図鑑ＮＥＯのクラフトぶっく,小学館の図鑑ＮＥＯのクラフトぶっく
202,9784065293416,ピクサーの　なかまと　いっしょに　おふろで　あいうえお　アルファベットひょうつき,,1076,16,91,1,4,書籍,児童書,グッズ,グッズ,ウォールチャート,講談社,6,講談社,43362344,ピクサーの　なかまと　いっしょに　おふろで　あいうえお　アルファベットひょうつき,,20221018,1259,,,,,,,おかあさんといっしょ,スター・ウォーズエピソード,,
203,9784065297698,人体のふしぎ,,1076,16,81,1,11,書籍,児童書,図鑑,図鑑,学習図鑑シリーズ,島田達生,6,講談社,43358032,人体のふしぎ,講談社の動く図鑑ＭＯＶＥ　ｍｉｎｉ,20221201,1025,,,,,講談社の動く図鑑ＭＯＶＥ　ｍｉｎｉ,,霧のむこうのふしぎな町,講談社ポケット百科シリーズ,講談社の動く図鑑ＭＯＶＥ　ｍｉｎｉ,
204,9784774622781,ポコポコクリスマスクッキー,,1076,16,7,1,92,書籍,児童書,絵本,国内絵本,国内絵本,さかいさちえ,7746,教育画劇,43372775,ポコポコクリスマスクッキー,,20221115,4691,ちいさなちいさなポコポコえほん,,,,,,,絵本・グリム童話,,面白い！鎌田歩の人気かがくえほん
205,9784052056468,ララ姫はときどき☆こねこ　ときめきドレスと、おしゃれ魔女！？,２,1076,16,41,5,15,書籍,児童書,読み物,読み物,中学年読み物,みおちづる,5,学研プラス,43338131,ララ姫はときどき☆こねこ,,20221215,1310,ララ姫はときどき☆こねこ,,,,,,キラピチブックス　こねこのコットンシリーズ,１０日間完成　中学生の夏休みドリル,,キラピチブックス　こねこのコットンシリーズ
206,9784092536524,ポケモンずかんドリル　小学３年生　漢字,,1076,19,5,1,91,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,阿辻哲次,9,小学館,43396898,ポケモンずかんドリル　小学３年生　漢字,知育ドリル,20230222,6361,知育ドリル,,,,知育ドリル,知育ドリル,ドラえもん ちずかん,ドラえもん_知育ドリル,ドラえもん_知育ドリル,ドラえもん_知育ドリル
207,9784087901207,鬼滅の刃　キメツ学園！　全集中ドリル　水の呼吸編,,1076,16,71,1,8,書籍,児童書,学習百科,学習百科,その他教科,吾峠呼世晴,8,集英社,43406630,鬼滅の刃　キメツ学園！　全集中ドリル　水の呼吸編,鬼滅の刃　キメツ学園！全集中ドリル,20230421,1855,,,,,,,鬼滅の刃　ノベライズ,,鬼滅の刃　ノベライズ,
208,9784052056918,僕らの未来が変わるお金と生き方の教室　君が君らしく生きるために伝えておきたいこと,,1076,16,71,1,7,書籍,児童書,学習百科,学習百科,道徳・教養,池上彰,5,学研プラス,43388634,僕らの未来が変わるお金と生き方の教室　君が君らしく生きるために伝えておきたいこと,新時代の教養,20230224,7397,新時代の教養,,,,新時代の教養,新時代の教養,「私たちの未来」シリーズ,新時代の教養,新時代の教養,新時代の教養
209,9784522803349,しんかんせん　だいしゅうごう　５０ピース,,1076,16,91,1,13,書籍,児童書,グッズ,グッズ,ジグソーパズル,松島浩一郎,522,永岡書店,43365872,しんかんせん　だいしゅうごう　５０ピース,頭のいい子を育むジグソー知育パズル,20221011,1375,頭のいい子を育む　ジグソー知育パズル,,,,,,クレヨンしんちゃん,ディズニージグソーブック,ディズニージグソーブック,ディズニージグソーブック
210,9784046322067,泣き虫スマッシュ！　がけっぷちのバドミントンペア、はじまる！？,１,1076,16,55,1,15,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,平河ゆうき,4,ＫＡＤＯＫＡＷＡ,43369728,泣き虫スマッシュ！,,20221109,2017,,,,,,,トツゲキ！？地獄ちゃんねる,角川まんが学習シリーズ,,
211,9784591175231,きみの鐘が鳴る,,1076,16,41,5,21,書籍,児童書,読み物,読み物,高学年読み物,尾崎英子,591,ポプラ社,43373407,きみの鐘が鳴る,ｔｅｅｎｓ’　ｂｅｓｔ　ｓｅｌｅｃｔｉｏｎｓ,20221109,1285,ｔｅｅｎｓ’　ｂｅｓｔ　ｓｅｌｅｃｔｉｏｎｓ,,,,,,かがみの孤城,,天才探偵Ｓｅｎ,天才探偵Ｓｅｎ
212,9784591177143,じごく小学校,,1076,16,41,5,15,書籍,児童書,読み物,読み物,中学年読み物,有田奈央,591,ポプラ社,43401228,じごく小学校,じごく小学校シリーズ,20230308,1498,じごく小学校シリーズ,,,,,,２ｉｎ１名門フライドチキン小学校,,シリーズ自然いのちひと,シリーズ自然いのちひと
213,9784791631803,とにかくかわいいいきもの図鑑,,1076,16,71,1,407,書籍,児童書,学習百科,学習百科,理科　動物,今泉忠明,7916,西東社,43399463,とにかくかわいいいきもの図鑑,,20230313,2754,,,,,,,,,,
214,9784052056680,４〜６歳　たしざん,,1076,19,1,1,1,書籍,学習参考書,幼児ドリル,幼児ドリル,幼児ドリル,ｍｉｏ,5,学研プラス,43388659,４～６歳,まいにちのドリル（毎日のドリル幼児版）,20230209,1375,まいにちのドリル（毎日のドリル幼児版）,,,,毎日のドリル,毎日のドリル,４・５・６歳のふしぎクイズ,学研わくわく知育ドリル,毎日のドリル幼児版ＮＥＷ,毎日のドリル幼児版ＮＥＷ
215,9784065306901,１日５分でじがかけるほん　ひらがな　２〜６歳　改訂版,,1076,19,1,1,1,書籍,学習参考書,幼児ドリル,幼児ドリル,幼児ドリル,あきやまかぜさぶろう,6,講談社,43380036,１日５分でじがかけるほん　ひらがな　２～６歳　改訂版,,20230119,2000,,,,,,,おともだちおでかけミニブック,キャラクタードリルシリーズ,,
216,9784065312773,ひろがるスカイ！プリキュア　おけいこドリル,,1076,19,1,1,1,書籍,学習参考書,幼児ドリル,幼児ドリル,幼児ドリル,市川希,6,講談社,43393677,ひろがるスカイ！プリキュア　おけいこドリル,プリキュアドリルシリーズ,20230327,1589,,,プリキュア,,プリキュア,,プリキュア,キャラクタードリルシリーズ,プリキュアドリルシリーズ,
217,9784342353697,重要古文単語３１５　読んで見て聞いて覚える　四訂版,,1076,19,31,15,31,書籍,学習参考書,高校学参,国語,古文・古典,武田博幸,342,桐原書店,43370958,重要古文単語３１５　読んで見て聞いて覚える　四訂版,,20221014,5346,,,,,,,まるまる使える,,,
218,9784065310021,小説　映画　なのに、千輝くんが甘すぎる。,,1076,16,55,1,91,書籍,児童書,児童文庫,児童文庫,その他児童文庫,倉橋燿子,6,講談社,43387071,小説　映画　なのに、千輝くんが甘すぎる。,,20230222,2791,,,,,,,はいからさんが通る,ディズニーえほん文庫,,
219,9784813780694,願いごとガチャ　願いをかなえるアイテム当たります,,1076,16,55,1,91,書籍,児童書,児童文庫,児童文庫,その他児童文庫,Ｓｙｔｒｙ,8137,スターツ出版,43365498,願いごとガチャ　願いをかなえるアイテム当たります,野いちごジュニア文庫,20221020,1649,,,,,,,ウタイテ！,,,
220,9784065289020,トミカ　タブレットがた　おしゃべりえほん,,1076,16,21,1,12,書籍,児童書,キャラクター絵本,キャラクター絵本,トミカ,講談社,6,講談社,43341015,トミカ　タブレットがた　おしゃべりえほん,［バラエティ］,20221212,2263,,,トミカ,トミカ,,,ディズニーベビープーえほん,トミカ,ティガ・ダイナ＆ウルトラマンガイア,
221,9784046321787,絶体絶命ゲーム　ねらわれた歌姫を守れ！,１２,1076,16,55,1,15,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,藤ダリオ,4,ＫＡＤＯＫＡＷＡ,42843882,絶体絶命ゲーム,角川つばさ文庫,20221109,7079,,,絶体絶命ゲーム,,,,絶体絶命ゲーム,角川まんが学習シリーズ,角川まんが学習シリーズ,
222,9784591176801,すしん,,1076,16,7,1,92,書籍,児童書,絵本,国内絵本,国内絵本,たなかひかる,591,ポプラ社,43392501,すしん,,20230208,1931,単行本,,,,,,いきものくらべるしゃしんえほん,絵本・いつでもいっしょ,,
223,9784049147957,ゲーム超図かん　はじめてのマインクラフト　サバイバル図かん,,1076,16,61,1,91,書籍,児童書,実用百科,実用百科,その他実用百科,ｍｉｏ,4,ＫＡＤＯＫＡＷＡ,43384331,ゲーム超図かん　はじめてのマインクラフト　サバイバル図かん,,20230125,2013,,,,,,,たったひとりのサバイバル・ゲーム！,,,
224,9784065299081,ＴＶアニメブルーロッククリアファイルブック,,1076,16,91,1,92,書籍,児童書,グッズ,グッズ,キャラクターグッズ,講談社,6,講談社,43379649,ＴＶアニメブルーロッククリアファイルブック,［バラエティ］,20221220,4882,,,,,,,講談社おともだちシールブック,キャラクタードリルシリーズ,ティガ・ダイナ＆ウルトラマンガイア,
225,9784083217531,鬼滅の刃　ノベライズ　〜カナヲと無一郎！　命をかけた闘い編〜,,1076,16,55,1,18,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,吾峠呼世晴,8,集英社,43375620,鬼滅の刃　ノベライズ　～カナヲと無一郎！　命をかけた闘い編～,集英社みらい文庫,20221125,9182,鬼滅の刃 ノベライズ,,鬼滅の刃　ノベライズ,,,,鬼滅の刃　ノベライズ,通学シリーズ みらい文庫版,通学シリーズ みらい文庫版,鬼滅の刃　ノベライズ
226,9784522803363,あつまれ！　きょうりゅう　３５ピース,,1076,16,91,1,13,書籍,児童書,グッズ,グッズ,ジグソーパズル,加藤愛一,522,永岡書店,43365874,あつまれ！　きょうりゅう　３５ピース,頭のいい子を育むジグソー知育パズル,20221011,1456,頭のいい子を育む　ジグソー知育パズル,,,,,,,ディズニージグソーブック,ディズニージグソーブック,ディズニージグソーブック
227,9784046322104,学校の怪異談　真堂レイはだませない,,1076,16,55,1,15,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,星奈さき,4,ＫＡＤＯＫＡＷＡ,43377085,学校の怪異談,角川つばさ文庫,20221214,1095,,,,,,,ドギーマギー動物学校,角川まんが学習シリーズ,角川まんが学習シリーズ,
228,9784053055958,やさしい高校数学（数学２・Ｂ）　はじめての人もイチからわかる　改訂版,,1076,19,31,11,11,書籍,学習参考書,高校学参,数学,数学Ⅱ・Ｂ,きさらぎひろし,5,学研プラス,43375654,やさしい高校数学（数学２・Ｂ）　はじめての人もイチからわかる　改訂版,,20221222,1017,,,,,,,新装版　はじめてのあかちゃんあそびえほん,,,
229,9784408640617,マンガでよくわかる　ねこねこ日本史＜ジュニア版＞,１１,1076,16,71,1,47,書籍,児童書,学習百科,学習百科,歴史（読みもの）,そにしけんじ,408,実業之日本社,42910337,マンガでよくわかる　ねこねこ日本史＜ジュニア版＞,,20221201,1804,,,,,,,ジュニアレッスンシリーズ,,,
