,JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM,cid
4623,9784062852388,パスワードまぼろしの水　中学生編　風浜電子探偵団事件ノート２５,,パスワードまぼろしの水　中学生編　風浜電子探偵団事件ノート２５,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,松原秀行,講談社青い鳥文庫,172
4624,9784001146011,フランバーズ屋敷の人びと＜新版＞　愛ふたたび（下）,５,フランバーズ屋敷の人びと,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,キャサリン・Ｍ．ペイトン,岩波少年文庫,293
4625,9784036507504,王子とこじき（下）,,王子とこじき　下,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,マーク・トウェイン,偕成社文庫,466
4626,9784092308282,真代家こんぷれっくす！～Ｍｙｓｔｅｒｉｏｕｓ　ｄａｙｓ　光の指輪物語～,,真代家こんぷれっくす！～Ｍｙｓｔｅｒｉｏｕｓ　ｄａｙｓ　光の指輪物語～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,宮沢みゆき,小学館ジュニア文庫,163
4627,9784038500305,ひとすじの道,１,ひとすじの道,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,丸岡秀子,偕成社文庫,80
4628,9784861760679,マシュマロ通信（タイムス）クラウドがやってきた！,,マシュマロ通信（タイムス）クラウドがやってきた！,児童書,児童文庫,児童文庫,カラフル文庫,ジャイブ,山本ルンルン,カラフル文庫,170
4629,9784038505300,大地の園　ロマンの門　第３部,,大地の園　ロマンの門　第３部,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,打木村治,,488
4630,9784036524204,天保の人びと,,天保の人びと,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,かつおきんや,偕成社文庫,28
4631,9784046310910,ヴァンパイア大使アンジュ　テレビ番組で、魔王と対決！？の巻,３,ヴァンパイア大使アンジュ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,川崎美羽,角川つばさ文庫,511
4632,9784591137604,２ｉｎ１名門フライドチキン小学校,,２ｉｎ１名門フライドチキン小学校,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,田中成和,ポプラポケット文庫,472
4633,9784591090374,魔女のルルーとオーロラの城,,魔女のルルーとオーロラの城,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,村山早紀,ポプラポケット文庫,144
4634,9784265063956,幻のスケートリンク　マジカル少女レイナ８,,マジカル少女レイナ　幻のスケートリンク,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫,54
4635,9784591143797,ハジメテノオト　初音ミクポケット＜図書館版＞,,ハジメテノオト　初音ミクポケット＜図書館版＞,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,田部智子,,265
4636,9784885691218,おはなしのろうそく,２２,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,,415
4637,9784069490255,ダークディズニーみんなが知らないヴィランズのおはなしセット（全６巻セット）,,ダークディズニーみんなが知らないヴィランズのおはなしセット（全６巻セット）,児童書,児童文庫,児童文庫,その他児童文庫,講談社,セレナ・ヴァレンティーノ,講談社ＫＫ文庫,67
4638,9784002041292,ローラ物語　全５冊セット,,ローラ物語　全５冊セット,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ローラ・インガルス・ワイルダー,岩波少年文庫,319
4639,9784001145571,ロビン・フッドのゆかいな冒険,１,ロビン・フッドのゆかいな冒険,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ハワード・パイル,岩波少年文庫５５７,275
4640,9784323090719,レンアイ・トライアングル　ラブ・偏差値,,レンアイ・トライアングル　ラブ・偏差値８,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫,541
4641,9784083874987,（仮）,,,児童書,児童文庫,児童文庫,未分類,集英社,,,462
4642,9784083212833,ガールズ・ステップ　映画ノベライズ＜みらい文庫版＞,,ガールズ・ステップ　映画ノベライズ＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,影山由美,集英社みらい文庫,501
4643,9784061995871,ディズニープリンセス　なぞ解きへようこそ,,ディズニープリンセス　なぞ解きへようこそ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,エリー・オライアン,講談社ＫＫ文庫,4
4644,9784092311473,ぐらん×ぐらんぱ！スマホジャック,,ぐらん×ぐらんぱ！スマホジャック,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,丘紫真璃,小学館ジュニア文庫,240
4645,9784046310446,ヴァンパイア大使アンジュ　兄妹そろって、吸血鬼！？の巻,１,ヴァンパイア大使アンジュ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,川崎美羽,角川つばさ文庫,487
4646,9784092308329,呪怨－終わりの始まり－,,呪怨－終わりの始まり－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,山本清史,小学館ジュニア文庫,521
4647,9784323090948,男子のホンネ　ラブ・偏差値,,男子のホンネ　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫,315
4648,9784591111918,天才探偵Ｓｅｎ　神かくしドール,４,天才探偵Ｓｅｎ,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,大崎梢,ポプラポケット文庫,84
4649,9784591120514,天才探偵Ｓｅｎ　亡霊プリンスの秘密,５,天才探偵Ｓｅｎ,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,大崎梢,ポプラポケット文庫,207
4650,9784265064939,アンティークＦＵＧＡ　バビロニアの紅き瞳,５,アンティークＦＵＧＡ,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,あんびるやすこ,フォア文庫,64
4651,9784035510406,日本のむかし話＜新版＞　花さかじじいほか全２１編,７,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫,335
4652,9784265063659,赤い花の精霊　妖界ナビ・ルナ６,,赤い花の精霊,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫,112
4653,9784323090641,恋って、うつるんですっ！　ラブ・偏差値,,ラブ・偏差値　恋って、うつるんですっ！,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫,320
4654,9784591091197,まじょ子どんな子ふしぎな子,,まじょ子どんな子ふしぎな子,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,藤真知子,ポプラポケット文庫,500
4655,9784265063772,魔のフラワーパーク　マジカル少女レイナ４,,マジカル少女レイナ　魔のフラワーパーク,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫,182
4656,9784001131079,夜が明けるまで,,夜が明けるまで,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,マヤ・ヴォイチェホフスカ,岩波少年文庫,32
4657,9784001145595,見習い物語（上）,,見習い物語,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,レオン・ガーフィールド,岩波少年文庫,411
4658,9784061487178,パスワード忍びの里,,パスワード忍びの里,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,松原秀行,講談社青い鳥文庫,24
4659,9784046314727,主人公はいつも君,,主人公はいつも君,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,大野寿子,角川つばさ文庫,393
4660,9784036514601,若草物語（上）,,若草物語,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルイザ・メイ・オルコット,偕成社文庫,276
4661,9784063148817,小説・明日のナージャ～１６歳の旅立ち～,,小説・明日のナージャ～１６歳の旅立ち～,児童書,児童文庫,児童文庫,その他児童文庫,講談社,金春智子,講談社キャラクター文庫,320
4662,9784062855167,友恋×１２歳　ホントの気持ち,,友恋×１２歳　ホントの気持ち,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,名木田恵子,講談社青い鳥文庫,60
4663,9784083210402,あしながおじさん,,あしながおじさん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ジーン・ウェブスター,集英社みらい文庫,479
4664,9784052034060,選んでたどる恋ストーリー　スキの始まり。　一期一会,,選んでたどる恋ストーリー　スキの始まり。　一期一会,児童書,児童文庫,児童文庫,その他児童文庫,学研プラス,マインドウェイブ,小学生文庫,346
4665,9784591134535,亡霊クラブ　怪の教室,,亡霊クラブ　怪の教室,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,麻生かづこ,ポプラポケット文庫ガールズ,389
4666,9784036507405,王子とこじき（上）,,王子とこじき　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,マーク・トウェイン,偕成社文庫,19
4667,9784036523009,いじめっ子,,いじめっ子,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュディ・ブル－ム,偕成社文庫,239
4668,9784052034596,恋の魔法。友の魔法。　一期一会,,恋の魔法。友の魔法。　一期一会,児童書,児童文庫,児童文庫,その他児童文庫,学研プラス,マインドウェイブ,恋＊友文庫,267
4669,9784092308473,シンドバッド　真昼の夜とふしぎの門,,シンドバッド　真昼の夜とふしぎの門,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,百瀬しのぶ,小学館ジュニア文庫,299
4670,9784001141528,北のはてのイービク,,北のはてのイービク,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ピーパルク・フロイゲン,岩波少年文庫,296
4671,9784046312204,ヴァンパイア大使アンジュ　涙と決意の、大決戦！！の巻,７,ヴァンパイア大使アンジュ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,川崎美羽,角川つばさ文庫,49
4672,9784265063796,黄金に輝く月　妖界ナビ・ルナ１０,,黄金に輝く月　妖界ナビ・ルナ１０,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫,79
4673,9784591917237,天才推理　ＩＱ探偵シリーズ＜図書館版＞　第３期　既刊５巻,,天才推理　ＩＱ探偵シリーズ　第３期　既刊５巻,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,深沢美潮,,384
4674,9784083874758,（仮）,,,児童書,児童文庫,児童文庫,未分類,集英社,,,103
4675,9784001141337,かるいお姫さま,,かるいお姫さま,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ジョージ・マクドナルド,岩波少年文庫,408
4676,9784038505102,大地の園　学びの門　第１部,,大地の園　学びの門　第１部,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,打木村治,,346
4677,9784035509301,ヒルベルという子がいた,,ヒルベルという子がいた,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ペーター・ヘルトリング,偕成社文庫,195
4678,9784885691201,おはなしのろうそく,２１,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,,461
4679,9784652074312,よわむしおばけのカレーライス,,よわむしおばけのカレーライス,児童書,児童文庫,児童文庫,フォア文庫,理論社,わたなべめぐみ,フォア文庫,293
4680,9784265110339,小説弱虫ペダル（既４巻セット）,,小説弱虫ペダル（既４巻セット）,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,渡辺航,,300
4681,9784591135792,おしん,,おしん,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,越水利江子,ポプラポケット文庫,109
4682,9784083210563,代表監督は１１歳！！　どうしてぼくが監督に？の巻,１,代表監督は１１歳！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,秋口ぎぐる,集英社みらい文庫,199
