JAN,SHOSINM,KANSU,ITMCD,DAIGENRECD,CHUGENRECD,SHOGENRECD,SIKIRIBANCD,ITMNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,CHOSHANM,SHPNSHACD,SHPNSHANM,SAKUHINCD,SAKUHINNM,SOSHONM,HATUBAIYMD,ANNUAL_SALES,SUBLABEL,SERIESNM
9784046322050,サキヨミ！　トラブルまみれのデート作戦！,８,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,七海まち,0000004,ＫＡＤＯＫＡＷＡ,43182126,サキヨミ！,角川つばさ文庫,20230208,2659,,
9784410107276,チャート式解法と演習数学２＋Ｂ　新課程,,1076,19,0031,0011,0011,書籍,学習参考書,高校学参,数学,数学Ⅱ・Ｂ,チャート研究所,0000410,数研出版,43371515,チャート式解法と演習数学２＋Ｂ　新課程,,20221025,1656,,
9784892880865,北辰のかこもん　数学　２０２２年度中３北辰テスト過去問題集,,1076,19,0021,0005,0011,書籍,学習参考書,中学学参,基礎学習,基礎学習問題集,ｍｉｏ,0089288,北辰図書出版,43412911,北辰のかこもん　数学　２０２２年度中３北辰テスト過去問題集,,20230322,2269,,
9784046321831,ぜったいバレちゃいけません！！！　ハッピーエンドはゆずれない！,６,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,水無仙丸,0000004,ＫＡＤＯＫＡＷＡ,43210129,ぜったいバレちゃいけません！！！,角川つばさ文庫,20221013,1534,,
9784065301821,氷の上のプリンセス　シニア編,３,1076,16,0055,0001,0011,書籍,児童書,児童文庫,児童文庫,青い鳥文庫,風野潮,0000006,講談社,43308401,氷の上のプリンセス　シニア編,講談社青い鳥文庫,20221214,1433,,
9784046321879,スイッチ！　大キライなはずなのに！？,１１,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,深海ゆずは,0000004,ＫＡＤＯＫＡＷＡ,42943339,スイッチ！,角川つばさ文庫,20221109,3376,,
9784813780755,イケメン王子×４は、地味子ちゃんを溺愛したい。　ヒミツの甘々カップル誕生編,,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,ゆいっと,0008137,スターツ出版,43379328,イケメン王子×４は、地味子ちゃんを溺愛したい。　ヒミツの甘々カップル誕生編,野いちごジュニア文庫,20221220,1179,,
9784791631612,頭がよくなる！　はじめての寝るまえ１分おんどく,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,加藤俊徳,0007916,西東社,43408299,頭がよくなる！　はじめての寝るまえ１分おんどく,,20230405,2602,,
9784813780854,ウタイテ！　目指せ、ファンイベント開催！　ヒミツの特訓は溺愛のはじまり,４,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,＊あいら＊,0008137,スターツ出版,43313006,ウタイテ！,野いちごジュニア文庫,20230320,6136,,
9784046322203,サバイバー！！　アテンション、敵のアジトから生還せよ！,５,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,あさばみゆき,0000004,ＫＡＤＯＫＡＷＡ,43261596,サバイバー！！,角川つばさ文庫,20230412,1626,,
9784522803370,ほのぼの　どうぶつ　３５ピース,,1076,16,0091,0001,0013,書籍,児童書,グッズ,グッズ,ジグソーパズル,池谷裕二,0000522,永岡書店,43365875,ほのぼの　どうぶつ　３５ピース,頭のいい子を育むジグソー知育パズル,20221011,1174,頭のいい子を育む　ジグソー知育パズル,
9784083217579,海色ダイアリー〜五つ子アイドルと五河の夢〜,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,みゆ,0000008,集英社,43382708,海色ダイアリー～五つ子アイドルと五河の夢～,集英社みらい文庫,20221216,8372,,
9784756256287,はらぺこあおむしのエリック・カールと学ぼう　これだけは知っておきたい　こども図鑑,,1076,16,0081,0001,0011,書籍,児童書,図鑑,図鑑,学習図鑑シリーズ,エリック・カール,0007562,パイインターナショナル,43372666,はらぺこあおむしのエリック・カールと学ぼう　これだけは知っておきたい　こども図鑑,,20221201,1293,,
9784801401167,ぜったいに　かいちゃダメ？　ラリーのらくがきちょう,,1076,16,0015,0001,0021,書籍,児童書,しかけ絵本,しかけ絵本,しかけ絵本,ビル・コッター,0008014,サンクチュアリ・パブリッシング,43387482,ぜったいに　かいちゃダメ？　ラリーのらくがきちょう,,20230411,1090,,
9784065303771,ひろがるスカイ！プリキュア　ミニパレットぬりえ,,1076,16,0021,0001,0045,書籍,児童書,キャラクター絵本,キャラクター絵本,ヒロイン,講談社,0000006,講談社,43393228,ひろがるスカイ！プリキュア　ミニパレットぬりえ,［バラエティ］,20230228,1718,,
9784083217562,おチビがうちにやってきた！　動物園で事件！あらたな能力児、あらわる！？,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,柴野理奈子,0000008,集英社,43382707,おチビがうちにやってきた！　動物園で事件！あらたな能力児、あらわる！？,集英社みらい文庫,20221216,2593,,
9784575317619,先生は教えてくれない！クレヨンしんちゃんの折れない心をつくる本,,1076,16,0071,0005,0091,書籍,児童書,学習百科,学習漫画,その他学習漫画,臼井儀人,0000575,双葉社,43366747,先生は教えてくれない！クレヨンしんちゃんの折れない心をつくる本,,20221117,2767,,
9784049145663,星のカービィ　プププヒーロー　プププランド最大の事件！！編,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,あおきけい,0000004,ＫＡＤＯＫＡＷＡ,43375601,星のカービィ　プププヒーロー　プププランド最大の事件！！編,,20221214,4914,,
9784774738642,メイクアップぬりえ　キュートポップコレクション,,1076,16,0015,0001,0041,書籍,児童書,しかけ絵本,しかけ絵本,ぬりえ,ｍｉｏ,0007747,コスミック出版,43380025,メイクアップぬりえ　キュートポップコレクション,［バラエティ］,20221128,5359,,
9784763140210,ぺんたと小春のめんどいまちがいさがし　ＢＩＧ,,1076,16,0061,0001,0015,書籍,児童書,実用百科,実用百科,迷路・パズル,ペンギン飛行機製作所,0007631,サンマーク出版,43368795,ぺんたと小春のめんどいまちがいさがし　ＢＩＧ,,20221110,4167,,
9784046061270,じんせいさいしょの,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,おおのたろう,0000004,ＫＡＤＯＫＡＷＡ,43384710,じんせいさいしょの,,20230126,3381,,
9784092538931,四字熟語がわかる　ドラえもんの国語おもしろ攻略,,1076,16,0071,0001,0021,書籍,児童書,学習百科,学習百科,ドラえもんの学習シリ－ズ,藤子・Ｆ・不二雄プロ,0000009,小学館,43381822,四字熟語がわかる　ドラえもんの国語おもしろ攻略,,20230208,1612,ドラえもんの学習シリーズ,
9784057508412,学研の科学　大図鑑プロジェクター　世界とつながるほんもの体験キット,,1076,16,0061,0001,0065,書籍,児童書,実用百科,実用百科,実験・自由研究,学研の科学編集部,0000005,学研プラス,43372767,学研の科学　大図鑑プロジェクター　世界とつながるほんもの体験キット,［バラエティ］,20221213,6272,,
9784774738574,たのしくあそぼう！どうぶつシールブック,,1076,16,0015,0001,0031,書籍,児童書,しかけ絵本,しかけ絵本,シール絵本,ｍｉｏ,0007747,コスミック出版,43391590,たのしくあそぼう！どうぶつシールブック,［バラエティ］,20230120,1303,,
9784092536531,ポケモンずかんドリル　小学３年生　かけ算・わり算,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,矢部一夫,0000009,小学館,43396899,ポケモンずかんドリル　小学３年生　かけ算・わり算,知育ドリル,20230222,5629,知育ドリル,
9784591177327,小説　魔入りました！入間くん　問題児でいこうぜ,５,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,針とら,0000591,ポプラ社,43264725,小説　魔入りました！入間くん,ポプラキミノベル,20230308,2689,ポプラキミノベル　ノベライズ,
9784074521562,きみのこころをつよくする　えほん,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,足立啓美,0000007,主婦の友社,43360941,きみのこころをつよくする　えほん,,20221004,1903,,
9784591173480,こうじのくるま　たのしいしかけえほん,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,水島ぱぎい,0000591,ポプラ社,43367767,こうじのくるま　たのしいしかけえほん,,20221025,1057,単行本,
9784813780809,いつか、眠りにつく日,,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,いぬじゅん,0008137,スターツ出版,43385493,いつか、眠りにつく日,,20230120,1705,,
9784533151545,るるぶマンガとクイズで楽しく学ぶ！日本の歴史人物伝,,1076,16,0071,0005,0091,書籍,児童書,学習百科,学習漫画,その他学習漫画,伊藤賀一,0000533,ＪＴＢ,43370158,るるぶマンガとクイズで楽しく学ぶ！日本の歴史人物伝,,20221115,1817,こども絵本[学習まんが],
9784774738673,新装版　ようちえんのせんせいがえらんだ　たのしいどうようえほん,,1076,16,0015,0001,0001,書籍,児童書,しかけ絵本,しかけ絵本,音のでる絵本,佐藤暁子,0007747,コスミック出版,43388932,新装版　ようちえんのせんせいがえらんだ　たのしいどうようえほん,［バラエティ］,20230110,1949,,
9784065299098,ＴＶアニメ　ブルーロック　スペシャルトランプブック,,1076,16,0091,0001,0092,書籍,児童書,グッズ,グッズ,キャラクターグッズ,講談社,0000006,講談社,43386767,ＴＶアニメ　ブルーロック　スペシャルトランプブック,［バラエティ］,20230224,1100,,
9784794998347,大学受験案内　２０２４年度用　大学・短大・大学院総合ガイド,,1076,19,0031,0061,0061,書籍,学習参考書,高校学参,大学受験,大学・学部案内,晶文社学校案内編集部,0007949,晶文社,43403805,大学受験案内　２０２４年度用　大学・短大・大学院総合ガイド,,20230314,1253,,
9784046322098,世にも奇妙な商品カタログ　取り消せるこづかい帳・生まれ変わりタマゴ他,１１,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,地図十行路,0000004,ＫＡＤＯＫＡＷＡ,43035461,世にも奇妙な商品カタログ,角川つばさ文庫,20230208,1517,,
9784092592131,ポケモンクイズパズルランド　ピカチュウたんけんたい,,1076,16,0021,0001,0015,書籍,児童書,キャラクター絵本,キャラクター絵本,ポケットモンスター,嵩瀬ひろし,0000009,小学館,43385471,ポケモンクイズパズルランド　ピカチュウたんけんたい,,20230215,1314,ビッグ･コロタン,
9784479393948,勇者たちの中学受験　わが子が本気になったとき、私の目が覚めたとき,,1076,19,0011,0021,0001,書籍,学習参考書,小学学参,勉強法,勉強法,おおたとしまさ,0000479,大和書房,43378073,勇者たちの中学受験　わが子が本気になったとき、私の目が覚めたとき,,20221112,5256,,
9784065306581,小説　ゆずのどうぶつカルテ　こちら　わんニャンどうぶつ病院,１２,1076,16,0055,0001,0011,書籍,児童書,児童文庫,児童文庫,青い鳥文庫,伊藤みんご,0000006,講談社,43047158,小説　ゆずのどうぶつカルテ　こちら　わんニャンどうぶつ病院,講談社青い鳥文庫,20230208,1090,,
9784083217647,九死一生ゲーム　都庁パニック！東京の未来を救え,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,藤ダリオ,0000008,集英社,43386787,九死一生ゲーム　都庁パニック！東京の未来を救え,集英社みらい文庫,20230127,1023,,
9784097252047,おさるのジョージ　ちがうのどれだ？,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,小学館,0000009,小学館,43376616,おさるのジョージ　ちがうのどれだ？,,20221124,1156,,
9784591175118,新装版　どうぶつえあわせ　ぴったりカード,,1076,16,0091,0001,0003,書籍,児童書,グッズ,グッズ,知育カード,わらべきみか,0000591,ポプラ社,43365878,新装版　どうぶつえあわせ　ぴったりカード,,20221005,1576,単行本,
9784065293423,ディズニーガールズと　いっしょに　おふろで　あいうえお　アルファベットひょうつき,,1076,16,0091,0001,0004,書籍,児童書,グッズ,グッズ,ウォールチャート,講談社,0000006,講談社,43362345,ディズニーガールズと　いっしょに　おふろで　あいうえお　アルファベットひょうつき,,20221018,1827,,
9784083217692,絶望鬼ごっこ　街をむしばむ地獄計画,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,針とら,0000008,集英社,43395879,絶望鬼ごっこ　街をむしばむ地獄計画,集英社みらい文庫,20230224,2341,絶望鬼ごっこシリーズ,
9784591175712,すずのまたたびデイズ　テレビ局で事件発生！？,２,1076,16,0041,0005,0007,書籍,児童書,読み物,読み物,おしりたんていシリーズ,トロル,0000591,ポプラ社,43337756,すずのまたたびデイズ,,20221207,1084,すずのまたたびデイズ,
9784065306871,転生したらスライムだった件　転生　漢字ドリル,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,講談社,0000006,講談社,43380035,転生したらスライムだった件　転生　漢字ドリル,,20221226,1273,,
9784049145472,星のカービィ　プププナゾトレブック,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,ワープスター,0000004,ＫＡＤＯＫＡＷＡ,43375600,星のカービィ　プププナゾトレブック,,20221214,1889,,
9784533151323,るるぶ　歴史人物かるた,,1076,16,0091,0001,0005,書籍,児童書,グッズ,グッズ,かるた,ＪＴＢパブリッシング,0000533,ＪＴＢ,43374270,るるぶ　歴史人物かるた,［かるた］　こども絵本かるた,20221124,1040,こども絵本[かるた],
9784092812550,ひらめきゲット！　Ｌｅｔ’ｓ　ポケなぞ！！,３,1076,16,0021,0001,0065,書籍,児童書,キャラクター絵本,キャラクター絵本,コロタン文庫,松丸亮吾,0000009,小学館,43336499,ひらめきゲット！　Ｌｅｔ’ｓ　ポケなぞ！！,コロタン文庫　ポケットモンスター,20230329,1729,コロタン文庫,
9784591175514,おかあさんといっしょ　おうたで　わーい！,,1076,16,0015,0001,0001,書籍,児童書,しかけ絵本,しかけ絵本,音のでる絵本,ｍｉｏ,0000591,ポプラ社,43380292,おかあさんといっしょ　おうたで　わーい！,,20221209,6881,単行本,
9784083217791,青星学園★チームＥＹＥーＳの事件ノート　〜お姫さまは恋なんてしない！？　レオと約束のドレス〜,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,相川真,0000008,集英社,43409034,青星学園★チームＥＹＥーＳの事件ノート　～お姫さまは恋なんてしない！？　レオと約束のドレス～,青星学園★チームＥＹＥーＳの事件ノート,20230421,2085,,
9784813780670,放課後★七不思議！　イケメンたちが優結を救う！？涙と笑顔のハッピーエンド,,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,永良サチ,0008137,スターツ出版,43365496,放課後★七不思議！　イケメンたちが優結を救う！？涙と笑顔のハッピーエンド,野いちごジュニア文庫,20221020,1444,,
9784265811601,ちびちびうさまる　くまさんといっしょ,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,ｓａｋｕｍａｒｕ,0000265,岩崎書店,43360127,ちびちびうさまる　くまさんといっしょ,,20221014,1291,,
9784092272781,名探偵コナンの探究ファイル　小学生のうちに知っておきたい世界のこと,,1076,16,0071,0001,0008,書籍,児童書,学習百科,学習百科,その他教科,青山剛昌,0000009,小学館,43396548,名探偵コナンの探究ファイル　小学生のうちに知っておきたい世界のこと,,20230215,1254,,
9784097360612,ポケットモンスター　クイズ＆おあそびＢＯＯＫ,,1076,16,0021,0001,0015,書籍,児童書,キャラクター絵本,キャラクター絵本,ポケットモンスター,小学館,0000009,小学館,43385472,ポケットモンスター　クイズ＆おあそびＢＯＯＫ,ピギー・ファミリー・シリーズ,20230215,3182,ピギー・ファミリー・シリーズ,
9784774622750,みがいてあげる,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,ふくべあきひろ,0007746,教育画劇,43399847,みがいてあげる,,20230329,2615,たべてあげるシリーズ,
9784866516028,しりながおばけ,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,ｍｉｏ,0086651,文響社,43394398,しりながおばけ,,20230420,1237,,
9784092314412,探偵ハイネは予言をはずさない　デートタイム・ミステリー,,1076,16,0055,0001,0019,書籍,児童書,児童文庫,児童文庫,小学館ジュニア文庫,南房秀久,0000009,小学館,43381821,探偵ハイネは予言をはずさない　デートタイム・ミステリー,小学館ジュニア文庫,20221125,1192,小学館ジュニア文庫,
9784092592155,ドラえもん社会ワールド　社会が楽しくなる！　都市とまちづくりの未来,,1076,16,0071,0001,0021,書籍,児童書,学習百科,学習百科,ドラえもんの学習シリ－ズ,藤子・Ｆ・不二雄,0000009,小学館,43396864,ドラえもん社会ワールド　社会が楽しくなる！　都市とまちづくりの未来,,20230315,1692,ビッグ･コロタン,
9784415331942,音と光のでる絵本　スイッチくるくる,,1076,16,0015,0001,0001,書籍,児童書,しかけ絵本,しかけ絵本,音のでる絵本,かしわらあきお,0000415,成美堂出版,43376866,音と光のでる絵本　スイッチくるくる,［バラエティ］,20221102,5743,,
9784083217586,青星学園★チームＥＹＥーＳの事件ノート　翔太の熱い体育祭！ハチマキにこめた気持ち,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,相川真,0000008,集英社,43382709,青星学園★チームＥＹＥーＳの事件ノート　翔太の熱い体育祭！ハチマキにこめた気持ち,集英社みらい文庫,20221216,3937,,
9784866366142,マインクラフトさんすう・プログラミング学習ドリル　マインクラフトで冒険しながら理数系が学べる学習ドリ,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,ゴールデンアックス,0086636,スタンダーズ,43403768,マインクラフトさんすう・プログラミング学習ドリル　マインクラフトで冒険しながら理数系が学べる学習ドリ,［テキスト］　スタクラ／ＳＴＵＤＹ　ＭＩＮＥＣＲＡＦＴ　１,20230317,1486,スタクラ／STUDY MINECRAFT,
9784083217548,花とつぼみと、きみのこと。　だいじな想いの咲かせかた,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,五十嵐美怜,0000008,集英社,43382705,花とつぼみと、きみのこと。　だいじな想いの咲かせかた,集英社みらい文庫,20221216,1585,,
9784041132371,ナゾトキ・ハンター　ヒマラヤを守る猿の王,,1076,16,0071,0005,0091,書籍,児童書,学習百科,学習漫画,その他学習漫画,タダタダ,0000004,ＫＡＤＯＫＡＷＡ,43387438,ナゾトキ・ハンター　ヒマラヤを守る猿の王,角川まんが超科学シリーズ,20230215,1652,,
9784299041463,それでもがんばる！　どんまいないきもの図鑑ＤＸ,,1076,16,0071,0001,0407,書籍,児童書,学習百科,学習百科,理科　動物,今泉忠明,0000299,宝島社,43402278,それでもがんばる！　どんまいないきもの図鑑ＤＸ,,20230315,2001,,
9784434316777,まいにち１分学習おんどく３６６　みるみる成績アップ！,,1076,16,0071,0001,0003,書籍,児童書,学習百科,学習百科,国語,陰山英男,0000434,星雲社,43388923,まいにち１分学習おんどく３６６　みるみる成績アップ！,,20230217,2135,,
9784634025318,山川詳説日本史図録　『詳説日本史』（日探７０５）準拠,,1076,19,0031,0025,0001,書籍,学習参考書,高校学参,社会,日本史,詳説日本史図録編集委員会,0000634,山川出版社,43403474,山川詳説日本史図録　『詳説日本史』（日探７０５）準拠,,20230328,1323,,
9784391158779,すみっコぐらしをさがせ　あつまるとあんしんです編,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,主婦と生活社,0000391,主婦と生活社,43372086,すみっコぐらしをさがせ　あつまるとあんしんです編,,20221125,4779,,
9784074531738,ゆめみる　おひめさま図鑑,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,たけいみき,0000007,主婦の友社,43380010,ゆめみる　おひめさま図鑑,,20221208,1998,,
9784791631513,大迫力！戦慄の都市伝説大百科,,1076,16,0061,0001,0091,書籍,児童書,実用百科,実用百科,その他実用百科,朝里樹,0007916,西東社,43374282,大迫力！戦慄の都市伝説大百科,,20221115,5236,,
9784065297407,ひろがるスカイ！プリキュアスマホがたおしゃべりえほん,,1076,16,0021,0001,0045,書籍,児童書,キャラクター絵本,キャラクター絵本,ヒロイン,講談社,0000006,講談社,43394863,ひろがるスカイ！プリキュアスマホがたおしゃべりえほん,［バラエティ］,20230303,2075,,
9784591174814,小説　魔入りました！入間くん　アクドルくろむちゃんとアメリの決断,４,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,針とら,0000591,ポプラ社,43264725,小説　魔入りました！入間くん,ポプラキミノベル,20221005,4473,ポプラキミノベル　ノベライズ,
9784092536470,ポケモンずかんドリル　小学１年生　たしざん・ひきざん,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,矢部一夫,0000009,小学館,43396893,ポケモンずかんドリル　小学１年生　たしざん・ひきざん,知育ドリル,20230222,16137,知育ドリル,
9784471104078,うちゅう,,1076,16,0081,0001,0011,書籍,児童書,図鑑,図鑑,学習図鑑シリーズ,山岡均,0000471,高橋書店,43370519,うちゅう,はじめてのずかん,20221129,3066,,
9784804764023,日本のスゴイいきもの図鑑　海、山、川、街ｅｔｃ．で懸命に生きる固有種の話,,1076,16,0071,0001,0407,書籍,児童書,学習百科,学習百科,理科　動物,加藤英明,0008047,大和出版,43371452,日本のスゴイいきもの図鑑　海、山、川、街ｅｔｃ．で懸命に生きる固有種の話,,20221114,1088,,
9784052056581,ゆるゆる昆虫図鑑,,1076,16,0071,0001,0401,書籍,児童書,学習百科,学習百科,理科　昆虫,さのかける,0000005,学研プラス,43369408,ゆるゆる昆虫図鑑,,20221129,4891,,
9784052056437,５分後に意外な結末ｅｘ　亜麻色の糸で紡がれた物語,,1076,16,0041,0005,0022,書籍,児童書,読み物,読み物,５分後に意外な結末シリーズ,桃戸ハル,0000005,学研プラス,43363323,５分後に意外な結末ｅｘ　亜麻色の糸で紡がれた物語,「５分後に意外な結末」シリーズ,20221215,6230,５分後に意外な結末,
9784756253842,きみも運転手になれる！　パノラマずかん　運転席,,1076,16,0015,0001,0021,書籍,児童書,しかけ絵本,しかけ絵本,しかけ絵本,宮本えつよし,0007562,パイインターナショナル,43365386,きみも運転手になれる！　パノラマずかん　運転席,,20221124,1390,,
9784099425203,タッチペンでいっぱいあそべる！まいにちのことばずかん１５００　英語つき,,1076,16,0011,0003,0001,書籍,児童書,幼児絵本,知育絵本,知育絵本,小学館辞典編集部,0000009,小学館,43377756,タッチペンでいっぱいあそべる！まいにちのことばずかん１５００　英語つき,［バラエティ］,20221205,5082,,
9784097252078,かぼちゃスープのおふろ,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,柴田ケイコ,0000009,小学館,43379656,かぼちゃスープのおふろ,,20221118,2132,,
9784053055903,ドラゴンドリル　小４漢字のまき　どんどん進めたくなる！めざせ！小４の漢字マスター,,1076,19,0005,0001,0011,書籍,学習参考書,小学ドリル,小学ドリル,学研毎日のドリル,Ｇａｋｋｅｎ,0000005,学研プラス,43388662,ドラゴンドリル　小４漢字のまき　どんどん進めたくなる！めざせ！小４の漢字マスター,,20230224,1190,ドラゴンドリル,
9784265820658,ほねほねザウルス　パーフェクト図鑑,,1076,16,0041,0005,0013,書籍,児童書,読み物,読み物,ほねほねザウルスシリーズ,カバヤ食品,0000265,岩崎書店,43370950,ほねほねザウルス　パーフェクト図鑑,,20221117,3027,ほねほねザウルス,
9784046060778,関正生の英文法ポラリス　基礎レベル０,,1076,19,0031,0005,0021,書籍,学習参考書,高校学参,英語,英文法・語法,関正生,0000004,ＫＡＤＯＫＡＷＡ,43387488,関正生の英文法ポラリス　基礎レベル０,大学入試問題集,20230217,1466,,
9784092592124,ドラえもん探究ワールド　縄文も古墳も！　びっくり先史時代,,1076,16,0071,0001,0021,書籍,児童書,学習百科,学習百科,ドラえもんの学習シリ－ズ,藤子・Ｆ・不二雄,0000009,小学館,43395443,ドラえもん探究ワールド　縄文も古墳も！　びっくり先史時代,ビッグ・コロタン,20230228,2657,ビッグ･コロタン,
9784265081912,ごみしゅうしゅうしゃの　ぽいすけくん,,1076,16,0007,0001,0097,書籍,児童書,絵本,国内絵本,３才〜国内絵本,正高もとこ,0000265,岩崎書店,43390535,ごみしゅうしゅうしゃの　ぽいすけくん,えほんのぼうけん,20230217,1683,,
9784065295922,がっこうのおばけずかん　おちこくさま,,1076,16,0041,0005,0041,書籍,児童書,読み物,読み物,おばけ・こわい話,斉藤洋,0000006,講談社,43395439,がっこうのおばけずかん　おちこくさま,どうわがいっぱい,20230330,3117,,
9784591175125,新装版　のりものえあわせ　ぴったりカード,,1076,16,0091,0001,0003,書籍,児童書,グッズ,グッズ,知育カード,わらべきみか,0000591,ポプラ社,43365879,新装版　のりものえあわせ　ぴったりカード,,20221005,1381,単行本,
9784046322227,おもしろい話、集めました。Ｎ,,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,藤ダリオ,0000004,ＫＡＤＯＫＡＷＡ,43387443,おもしろい話、集めました。Ｎ,,20230208,1794,,
9784813780830,どうか、キミの笑顔にもう一度会えますように。,,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,ゆいっと,0008137,スターツ出版,43391597,どうか、キミの笑顔にもう一度会えますように。,野いちごジュニア文庫,20230220,1186,,
9784867163436,まじょねこマーニャ　まほうのゆびわ,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,さかいさちえ,0086716,マイクロマガジン社,43360949,まじょねこマーニャ　まほうのゆびわ,,20221005,1696,,
9784052056154,マンガ・クイズつき『桃太郎電鉄』で学ぶお金・経済のしくみ攻略,,1076,16,0071,0001,0005,書籍,児童書,学習百科,学習百科,社会,正頭英和,0000005,学研プラス,43375602,マンガ・クイズつき『桃太郎電鉄』で学ぶお金・経済のしくみ攻略,,20221215,3301,,
9784834086959,やぎさんのさんぽ,,1076,16,0007,0005,0001,書籍,児童書,絵本,福音館書店,福音館書店,ｊｕｎｏ,0008340,福音館書店,43385897,やぎさんのさんぽ,,20230203,1183,日本傑作絵本シリーズ,
9784065314166,ちいかわえほん　サク　モグ　ごくん,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,ナガノ,0000006,講談社,43401908,ちいかわえほん　サク　モグ　ごくん,,20230421,1282,,
9784834086966,どこ　どこ？　ねどこ,,1076,16,0007,0005,0001,書籍,児童書,絵本,福音館書店,福音館書店,ｊｕｎｏ,0008340,福音館書店,43385898,どこ　どこ？　ねどこ,,20230203,1095,日本傑作絵本シリーズ,
