,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
33,9784083216022,30,青星学園★チームＥＹＥ－Ｓの事件ノート～ゆずの涙と、人魚のピアノの謎～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～ゆずの涙と、人魚のピアノの謎～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
35,9784083216206,30,青星学園★チームＥＹＥ－Ｓの事件ノート　ねらわれた翔太！？バレンタイン大戦争,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート　ねらわれた翔太！？バレンタイン大戦争,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
37,9784083216435,30,青星学園★チームＥＹＥ－Ｓの事件ノート～告白の答えは！？紫乃のホワイトデーパーティ～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～告白の答えは！？紫乃のホワイトデーパーティ～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
46,9784083216749,30,青星学園チームＥＹＥーＳの事件ノート　レオがピンチ！？沖縄恋愛事件の謎を解け！,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園チームＥＹＥーＳの事件ノート　レオがピンチ！？沖縄恋愛事件の謎を解け！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
98,9784083214110,30,青星学園★チームＥＹＥ－Ｓの事件ノート～勝利の女神は忘れない～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～勝利の女神は忘れない～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
114,9784083215261,30,青星学園★チームＥＹＥ－Ｓの事件ノート～レオのドレスと、ハロウィンの黒い怪人～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～レオのドレスと、ハロウィンの黒い怪人～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
124,9784083214813,30,青星学園★チームＥＹＥ－Ｓの事件ノート～クロトへの謎の脅迫状～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～クロトへの謎の脅迫状～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
126,9784083215032,30,青星学園★チームＥＹＥ－Ｓの事件ノート～翔太と星の木の約束～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～翔太と星の木の約束～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
69,9784083217180,30,青星学園★チームＥＹＥーＳの事件ノート　キヨＶＳリョウ！？　【孤高の天才】のヒミツの恋心,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥーＳの事件ノート　キヨＶＳリョウ！？　【孤高の天才】のヒミツの恋心,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
76,9784083216817,30,チームＥＹＥ－Ｓ×渚くん　七つ星遊園地のゆずと千歌,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,チームＥＹＥ－Ｓ×渚くん　七つ星遊園地のゆずと千歌,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
97,9784083215728,30,青星学園★チームＥＹＥ－Ｓの事件ノート～クロトの一日カノジョ大作戦～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～クロトの一日カノジョ大作戦～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
327,9784083215162,31,チーム怪盗ＪＥＴ　なぞの怪盗パラドックス、あらわる！？,チーム怪盗ＪＥＴ　,,チーム怪盗ＪＥＴ　なぞの怪盗パラドックス、あらわる！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,一ノ瀬三葉,集英社みらい文庫
310,9784083215407,31,チーム怪盗ＪＥＴ　夏祭り、思い出の男の子はだれ！？,チーム怪盗ＪＥＴ　,,チーム怪盗ＪＥＴ　夏祭り、思い出の男の子はだれ！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,一ノ瀬三葉,集英社みらい文庫
318,9784083214967,31,チーム怪盗ＪＥＴ　王子とフリョーと、カゲうすい女子！？,チーム怪盗ＪＥＴ　,,チーム怪盗ＪＥＴ　王子とフリョーと、カゲうすい女子！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,一ノ瀬三葉,集英社みらい文庫
377,9784083215278,32,怪盗ネコマスク　呪いのマスクと森の遊園地,怪盗ネコマスク　,,怪盗ネコマスク　呪いのマスクと森の遊園地,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,近江屋一朗,集英社みらい文庫
402,9784083215018,32,怪盗ネコマスク　真夜中の小さなヒーロー,怪盗ネコマスク　,,怪盗ネコマスク　真夜中の小さなヒーロー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,近江屋一朗,集英社みらい文庫
441,9784083210150,33,ファーブル昆虫記　ここがスゴイぞ！虫のふしぎ,,,ファーブル昆虫記　ここがスゴイぞ！虫のふしぎ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ジャン・アンリ・ファーブル,集英社みらい文庫
486,9784083210259,34,十五少年漂流記　ながい夏休み,,,十五少年漂流記　ながい夏休み,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ジュール・ヴェルヌ,集英社みらい文庫
204,9784083215667,35,戦国ベースボール　ペンはバットよりも強し！？　信長ｖｓ夏目漱石！,戦国ベースボール　三国志トーナメント編,,戦国ベースボール　ペンはバットよりも強し！？　信長ｖｓ夏目漱石！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
307,9784083213588,35,戦国ベースボール　三国志トーナメント編４　決勝！信長ｖｓ呂布,戦国ベースボール　三国志トーナメント編,,戦国ベースボール　三国志トーナメント編４　決勝！信長ｖｓ呂布,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
297,9784083213205,35,戦国ベースボール　三国志トーナメント編１　信長、世界へ！,戦国ベースボール　三国志トーナメント編,,戦国ベースボール　三国志トーナメント編１　信長、世界へ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
296,9784083213076,35,戦国ベースボール　最強コンビ義経＆弁慶！信長ｖｓ鎌倉将軍！！,戦国ベースボール　三国志トーナメント編,,戦国ベースボール　最強コンビ義経＆弁慶！信長ｖｓ鎌倉将軍！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
323,9784083213465,35,戦国ベースボール　三国志トーナメント編３　赤壁の地獄キャンプ,戦国ベースボール　三国志トーナメント編,,戦国ベースボール　三国志トーナメント編３　赤壁の地獄キャンプ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
319,9784083213274,35,戦国ベースボール　三国志トーナメント編２　諸葛亮のワナ！,戦国ベースボール　三国志トーナメント編,,戦国ベースボール　三国志トーナメント編２　諸葛亮のワナ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
301,9784083214486,36,戦国ベースボール　たちはだかる世界の壁！ｖｓワールドヒーローズ！！,戦国ベースボール　,,戦国ベースボール　たちはだかる世界の壁！ｖｓワールドヒーローズ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
261,9784083212871,36,戦国ベースボール　龍馬がくる！信長ｖｓ幕末志士！！,戦国ベースボール　,,戦国ベースボール　龍馬がくる！信長ｖｓ幕末志士！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
281,9784083215131,36,戦国ベースボール　恐るべき反逆者たち！　ｖｓ島原レジスタンス！,戦国ベースボール　,,戦国ベースボール　恐るべき反逆者たち！　ｖｓ島原レジスタンス！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
246,9784083215360,36,戦国ベースボール　迫りくる圧倒的女子力！ｖｓ越中イケイケガールズ！！,戦国ベースボール　,,戦国ベースボール　迫りくる圧倒的女子力！ｖｓ越中イケイケガールズ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
259,9784083214684,37,戦国ベースボール　本能寺の変ふたたび！？信長ｖｓ光秀、宿命の決勝戦！！,戦国ベースボール　,,戦国ベースボール　本能寺の変ふたたび！？信長ｖｓ光秀、宿命の決勝戦！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
239,9784083214998,37,戦国ベースボール　天下分け目の大一番！ｖｓ関ヶ原の英雄たち！,戦国ベースボール　,,戦国ベースボール　天下分け目の大一番！ｖｓ関ヶ原の英雄たち！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
285,9784083212970,37,戦国ベースボール　卑弥呼の挑戦状！信長ｖｓ聖徳太子！！,戦国ベースボール　,,戦国ベースボール　卑弥呼の挑戦状！信長ｖｓ聖徳太子！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
214,9784083212611,37,戦国ベースボール　信長の野球,戦国ベースボール　,,戦国ベースボール　信長の野球,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
309,9784083214240,37,戦国ベースボール　最強の戦闘集団！　新撰組、推参！！,戦国ベースボール　,,戦国ベースボール　最強の戦闘集団！　新撰組、推参！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
93,9784083216169,37,戦国ベースボール　夢の球宴！地獄オールスター！！,戦国ベースボール　,,戦国ベースボール　夢の球宴！地獄オールスター！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
112,9784083215919,37,戦国ベースボール　地獄ベースボール暗死苦！炎の最終決戦！！信長ｖｓ信長！？,戦国ベースボール　,,戦国ベースボール　地獄ベースボール暗死苦！炎の最終決戦！！信長ｖｓ信長！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
322,9784083213847,37,戦国ベースボール　忍者軍団参上！ｖｓ琵琶湖シュリケンズ,戦国ベースボール　,,戦国ベースボール　忍者軍団参上！ｖｓ琵琶湖シュリケンズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
